Flow,o,d,pro_border,hu_border,Distance,o_pop,o_gdp,O_expenditure,O_science,O_education,d_pop,d_gdp,D_expenditure,D_science,D_education,o_aqi,o_pm25,d_aqi,d_pm25,o_indus,d_indus,Var4,province
10017.0,西宁市,厦门市,1,1,2079.38,206,13000000.0,2900000.0,15715,465621.0,231,44000000.0,8000000.0,237386,1200000.0,80.6328,41.2232,46.0085,23.2655,37.4,41.64,966,Qinghai
5436.0,西宁市,合肥市,1,1,1539.37,206,13000000.0,2900000.0,15715,465621.0,743,70000000.0,9700000.0,695921,1400000.0,80.6328,41.2232,77.4604,46.935,37.4,47.33,95,Qinghai
180871.0,西宁市,咸阳市,1,0,653.008,206,13000000.0,2900000.0,15715,465621.0,468,23000000.0,3500000.0,29145,656749.0,80.6328,41.2232,111.155,65.6638,37.4,71.34,1782,Qinghai
209.0,西宁市,商丘市,1,1,1293.08,206,13000000.0,2900000.0,15715,465621.0,987,22000000.0,4600000.0,54374,853929.0,80.6328,41.2232,100.054,61.1412,37.4,43.97,17,Qinghai
93056.0,西宁市,嘉峪关市,1,0,424.021,206,13000000.0,2900000.0,15715,465621.0,21,2100000.0,277274.0,973,41249.0,80.6328,41.2232,82.209,27.2853,37.4,51.86,20,Qinghai
386717.0,西宁市,天水市,1,0,447.937,206,13000000.0,2900000.0,15715,465621.0,371,6000000.0,2800000.0,12025,590652.0,80.6328,41.2232,66.8559,35.0989,37.4,40.14,4380,Qinghai
13408.0,西宁市,天津市,1,1,1379.68,206,13000000.0,2900000.0,15715,465621.0,1050,190000000.0,33000000.0,1200000,4400000.0,80.6328,41.2232,83.1412,49.3475,37.4,40.94,45,Qinghai
538.0,西宁市,太原市,1,0,944.915,206,13000000.0,2900000.0,15715,465621.0,369,34000000.0,4800000.0,185297,730005.0,80.6328,41.2232,100.949,55.9548,37.4,36.52,44,Qinghai
205102.0,西宁市,定西市,1,0,323.907,206,13000000.0,2900000.0,15715,465621.0,303,3300000.0,2200000.0,9309,483714.0,80.6328,41.2232,78.6469,39.6723,37.4,29.63,2305,Qinghai
30872.0,西宁市,广州市,1,1,1895.83,206,13000000.0,2900000.0,15715,465621.0,898,220000000.0,22000000.0,1700000,4000000.0,80.6328,41.2232,56.4887,33.387,37.4,27.97,338,Qinghai
568.0,西宁市,张家界市,1,1,1166.94,206,13000000.0,2900000.0,15715,465621.0,170,5400000.0,1500000.0,6401,207888.0,80.6328,41.2232,54.1045,29.1525,37.4,15.71,23,Qinghai
392784.0,西宁市,张掖市,1,0,268.105,206,13000000.0,2900000.0,15715,465621.0,131,3800000.0,1600000.0,6798,234646.0,80.6328,41.2232,80.3814,36.0339,37.4,23.36,745,Qinghai
20614.0,西宁市,徐州市,1,1,1448.43,206,13000000.0,2900000.0,15715,465621.0,1039,66000000.0,8300000.0,215540,1700000.0,80.6328,41.2232,101.548,65.2938,37.4,43.2,3000,Qinghai
45529.0,西宁市,成都市,1,0,711.693,206,13000000.0,2900000.0,15715,465621.0,1435,140000000.0,18000000.0,532565,2500000.0,80.6328,41.2232,73.9153,46.9237,37.4,43.92,1478,Qinghai
106014.0,西宁市,拉萨市,1,0,1203.42,206,13000000.0,2900000.0,15715,465621.0,54,4800000.0,2600000.0,32940,434622.0,80.6328,41.2232,52.5565,15.7853,37.4,33.09,2582,Qinghai
16508.0,西宁市,昆明市,1,1,1271.21,206,13000000.0,2900000.0,15715,465621.0,563,49000000.0,7800000.0,168930,1200000.0,80.6328,41.2232,48.9322,26.6921,37.4,38.71,561,Qinghai
82497.0,西宁市,杭州市,1,1,1815.42,206,13000000.0,2900000.0,15715,465621.0,754,130000000.0,15000000.0,923236,2800000.0,80.6328,41.2232,64.3814,37.3701,37.4,33.6,2104,Qinghai
120846.0,西宁市,武汉市,1,1,1356.94,206,13000000.0,2900000.0,15715,465621.0,854,130000000.0,17000000.0,1100000,2700000.0,80.6328,41.2232,77.3192,46.7599,37.4,43.71,4288,Qinghai
54899.0,西宁市,深圳市,1,1,1996.8,206,13000000.0,2900000.0,15715,465621.0,435,220000000.0,46000000.0,3500000,5100000.0,80.6328,41.2232,46.1356,26.8757,37.4,41.44,212,Qinghai
254.0,西宁市,漯河市,1,1,1162.1,206,13000000.0,2900000.0,15715,465621.0,267,12000000.0,1800000.0,13233,272150.0,80.6328,41.2232,101.938,61.339,37.4,61.45,8,Qinghai
105139.0,西宁市,白银市,1,0,278.401,206,13000000.0,2900000.0,15715,465621.0,182,4500000.0,1600000.0,7686,295842.0,80.6328,41.2232,86.1271,37.1102,37.4,49.89,2469,Qinghai
69.0,西宁市,萍乡市,1,1,1548.49,206,13000000.0,2900000.0,15715,465621.0,200,11000000.0,2200000.0,54288,328694.0,80.6328,41.2232,62.9718,37.887,37.4,49.6,4,Qinghai
1400000.0,西宁市,西安市,1,1,716.805,206,13000000.0,2900000.0,15715,465621.0,906,75000000.0,10000000.0,452846,1300000.0,80.6328,41.2232,103.362,60.6695,37.4,35.15,42694,Qinghai
826.0,西宁市,许昌市,1,1,1129.8,206,13000000.0,2900000.0,15715,465621.0,508,26000000.0,2900000.0,50219,568740.0,80.6328,41.2232,105.181,63.0141,37.4,56.05,11,Qinghai
393334.0,西宁市,郑州市,1,1,1090.43,206,13000000.0,2900000.0,15715,465621.0,842,92000000.0,15000000.0,339602,1800000.0,80.6328,41.2232,106.785,64.0283,37.4,39.33,9762,Qinghai
28222.0,西宁市,酒泉市,1,0,586.584,206,13000000.0,2900000.0,15715,465621.0,99,5500000.0,1400000.0,8738,212074.0,80.6328,41.2232,92.4294,32.4972,37.4,25.71,1941,Qinghai
27716.0,西宁市,重庆市,1,1,946.343,206,13000000.0,2900000.0,15715,465621.0,3390,200000000.0,43000000.0,593077,6300000.0,80.6328,41.2232,61.4831,36.7401,37.4,44.0844,622,Qinghai
43909.0,西宁市,长沙市,1,1,1439.14,206,13000000.0,2900000.0,15715,465621.0,709,100000000.0,12000000.0,293220,1800000.0,80.6328,41.2232,72.1497,44.8588,37.4,35.39,468,Qinghai
45651.0,西宁市,青岛市,1,1,1628.86,206,13000000.0,2900000.0,15715,465621.0,803,110000000.0,14000000.0,385919,2500000.0,80.6328,41.2232,67.6921,33.0565,37.4,40.03,2159,Qinghai
1032.0,西安市,七台河市,1,0,2214.21,906,75000000.0,10000000.0,452846,1300000.0,79,2300000.0,882841.0,3204,78284.0,103.362,60.6695,62.2401,29.4463,35.15,41.54,90,Shaanxi
424613.0,西安市,三亚市,1,0,1784.31,906,75000000.0,10000000.0,452846,1300000.0,59,5300000.0,1300000.0,27590,200353.0,103.362,60.6695,33.4492,14.1384,35.15,7.0,19617,Shaanxi
958.0,西安市,三明市,1,0,1196.51,906,75000000.0,10000000.0,452846,1300000.0,288,21000000.0,2900000.0,46013,569187.0,103.362,60.6695,43.4124,24.4633,35.15,54.36,104,Shaanxi
1400000.0,西安市,三门峡市,1,0,211.415,906,75000000.0,10000000.0,452846,1300000.0,228,14000000.0,2100000.0,28723,424189.0,103.362,60.6695,98.7797,56.6864,35.15,45.02,60885,Shaanxi
2100000.0,西安市,上海市,1,0,1217.9,906,75000000.0,10000000.0,452846,1300000.0,1455,310000000.0,75000000.0,3900000,8700000.0,103.362,60.6695,62.9887,35.6328,35.15,30.46,236380,Shaanxi
1459.0,西安市,上饶市,1,0,1008.21,906,75000000.0,10000000.0,452846,1300000.0,783,21000000.0,5500000.0,59322,1000000.0,103.362,60.6695,57.3814,33.6893,35.15,41.95,10,Shaanxi
20346.0,西安市,东莞市,1,0,1345.2,906,75000000.0,10000000.0,452846,1300000.0,211,76000000.0,6700000.0,339579,1500000.0,103.362,60.6695,56.9407,34.6554,35.15,48.3143,109,Shaanxi
5316.0,西安市,东营市,1,0,949.106,906,75000000.0,10000000.0,452846,1300000.0,195,38000000.0,2800000.0,64341,500649.0,103.362,60.6695,89.3701,47.7316,35.15,63.3,122,Shaanxi
66640.0,西安市,中卫市,1,1,429.821,906,75000000.0,10000000.0,452846,1300000.0,122,3700000.0,1600000.0,14609,208044.0,103.362,60.6695,86.7203,36.8785,35.15,38.66,1013,Shaanxi
5880.0,西安市,中山市,1,0,1373.8,906,75000000.0,10000000.0,452846,1300000.0,170,34000000.0,4600000.0,440982,665350.0,103.362,60.6695,49.8842,27.8588,35.15,50.2861,35,Shaanxi
690967.0,西安市,临汾市,1,1,326.102,906,75000000.0,10000000.0,452846,1300000.0,433,13000000.0,3300000.0,17935,516267.0,103.362,60.6695,106.554,71.9887,35.15,7.0,21352,Shaanxi
2864.0,西安市,临沧市,1,0,1441.36,906,75000000.0,10000000.0,452846,1300000.0,239,6000000.0,2400000.0,6170,432609.0,103.362,60.6695,46.7966,26.6921,35.15,34.02,198,Shaanxi
8721.0,西安市,丹东市,1,0,1512.37,906,75000000.0,10000000.0,452846,1300000.0,235,7900000.0,2000000.0,9276,290763.0,103.362,60.6695,52.887,28.839,35.15,31.58,620,Shaanxi
1876.0,西安市,丽水市,1,0,1206.72,906,75000000.0,10000000.0,452846,1300000.0,269,13000000.0,3800000.0,72667,670110.0,103.362,60.6695,49.6441,26.9096,35.15,36.27,26,Shaanxi
6454.0,西安市,丽江市,1,0,1119.72,906,75000000.0,10000000.0,452846,1300000.0,123,3400000.0,1600000.0,10116,270472.0,103.362,60.6695,42.0056,15.5678,35.15,31.19,275,Shaanxi
1154.0,西安市,乌兰察布市,1,1,875.349,906,75000000.0,10000000.0,452846,1300000.0,272,7200000.0,3200000.0,7579,387189.0,103.362,60.6695,58.25,20.1667,35.15,37.7,40,Shaanxi
4051.0,西安市,乌海市,1,1,599.474,906,75000000.0,10000000.0,452846,1300000.0,44,4100000.0,903911.0,7506,106873.0,103.362,60.6695,88.4887,40.3757,35.15,57.7,172,Shaanxi
999192.0,西安市,乌鲁木齐市,1,1,2040.4,906,75000000.0,10000000.0,452846,1300000.0,223,27000000.0,4600000.0,100024,721454.0,103.362,60.6695,99.1017,55.5226,35.15,30.24,22651,Shaanxi
47346.0,西安市,乐山市,1,0,729.002,906,75000000.0,10000000.0,452846,1300000.0,352,15000000.0,2800000.0,19528,421791.0,103.362,60.6695,61.3475,39.0339,35.15,51.52,2087,Shaanxi
1926.0,西安市,九江市,1,0,818.187,906,75000000.0,10000000.0,452846,1300000.0,520,24000000.0,5300000.0,75892,908971.0,103.362,60.6695,67.3475,38.7119,35.15,41.66,82,Shaanxi
580.0,西安市,云浮市,1,0,1296.62,906,75000000.0,10000000.0,452846,1300000.0,300,8000000.0,1800000.0,35911,373644.0,103.362,60.6695,51.9633,31.0847,35.15,49.51,14,Shaanxi
11723.0,西安市,佛山市,1,0,1306.01,906,75000000.0,10000000.0,452846,1300000.0,420,94000000.0,7700000.0,462621,1400000.0,103.362,60.6695,58.2373,32.9859,35.15,57.72,211,Shaanxi
18171.0,西安市,保定市,1,1,770.185,906,75000000.0,10000000.0,452846,1300000.0,1199,34000000.0,6600000.0,44738,1400000.0,103.362,60.6695,105.446,65.774,35.15,49.05,4147,Shaanxi
150111.0,西安市,保山市,1,0,1391.6,906,75000000.0,10000000.0,452846,1300000.0,263,6800000.0,2400000.0,8396,441137.0,103.362,60.6695,44.7232,21.1186,35.15,35.96,8534,Shaanxi
48458.0,西安市,信阳市,1,0,603.399,906,75000000.0,10000000.0,452846,1300000.0,911,22000000.0,4500000.0,22204,1000000.0,103.362,60.6695,86.9124,52.3305,35.15,44.66,23325,Shaanxi
70215.0,西安市,克拉玛依市,1,1,2295.09,906,75000000.0,10000000.0,452846,1300000.0,31,7400000.0,1100000.0,16696,236065.0,103.362,60.6695,63.4435,26.8701,35.15,70.34,267,Shaanxi
1379.0,西安市,六安市,1,0,737.656,906,75000000.0,10000000.0,452846,1300000.0,588,12000000.0,3800000.0,93232,675479.0,103.362,60.6695,74.8729,44.1073,35.15,43.58,69,Shaanxi
1188.0,西安市,六盘水市,1,0,960.101,906,75000000.0,10000000.0,452846,1300000.0,342,15000000.0,2900000.0,61466,668900.0,103.362,60.6695,53.2232,31.8136,35.15,46.61,39,Shaanxi
2400000.0,西安市,兰州市,1,1,520.403,906,75000000.0,10000000.0,452846,1300000.0,326,25000000.0,4300000.0,67851,803250.0,103.362,60.6695,88.1243,42.8729,35.15,32.59,92664,Shaanxi
3900000.0,西安市,北京市,1,0,930.555,906,75000000.0,10000000.0,452846,1300000.0,1359,280000000.0,68000000.0,3600000,9600000.0,103.362,60.6695,85.4887,49.5311,35.15,19.01,296750,Shaanxi
263792.0,西安市,北海市,1,0,1397.0,906,75000000.0,10000000.0,452846,1300000.0,175,12000000.0,1600000.0,34004,287354.0,103.362,60.6695,49.4322,27.2797,35.15,62.12,14704,Shaanxi
439805.0,西安市,十堰市,1,0,235.747,906,75000000.0,10000000.0,452846,1300000.0,346,16000000.0,3400000.0,42705,548306.0,103.362,60.6695,66.3249,38.4831,35.15,60.1,5171,Shaanxi
96280.0,西安市,南京市,1,0,956.785,906,75000000.0,10000000.0,452846,1300000.0,681,120000000.0,14000000.0,672942,2200000.0,103.362,60.6695,74.9209,42.6525,35.15,38.0,4328,Shaanxi
33226.0,西安市,南宁市,1,0,1235.15,906,75000000.0,10000000.0,452846,1300000.0,757,41000000.0,6500000.0,64433,1200000.0,103.362,60.6695,53.5904,32.3136,35.15,40.15,166,Shaanxi
5364.0,西安市,南平市,1,0,1163.77,906,75000000.0,10000000.0,452846,1300000.0,319,16000000.0,2800000.0,31004,501458.0,103.362,60.6695,40.7994,20.7401,35.15,48.34,120,Shaanxi
56707.0,西安市,南昌市,1,0,909.901,906,75000000.0,10000000.0,452846,1300000.0,525,50000000.0,6500000.0,217331,998001.0,103.362,60.6695,58.3079,27.2175,35.15,50.04,1720,Shaanxi
783738.0,西安市,南阳市,1,0,339.856,906,75000000.0,10000000.0,452846,1300000.0,1200,33000000.0,5800000.0,83424,1200000.0,103.362,60.6695,96.3785,58.8192,35.15,33.79,35613,Shaanxi
353443.0,西安市,厦门市,1,0,1387.76,906,75000000.0,10000000.0,452846,1300000.0,231,44000000.0,8000000.0,237386,1200000.0,103.362,60.6695,46.0085,23.2655,35.15,41.64,3183,Shaanxi
27188.0,西安市,台州市,1,0,1305.2,906,75000000.0,10000000.0,452846,1300000.0,604,44000000.0,5600000.0,137217,1200000.0,103.362,60.6695,52.8079,28.2401,35.15,44.27,328,Shaanxi
16566.0,西安市,合肥市,1,0,831.191,906,75000000.0,10000000.0,452846,1300000.0,743,70000000.0,9700000.0,695921,1400000.0,103.362,60.6695,77.4604,46.935,35.15,47.33,538,Shaanxi
3029.0,西安市,吉安市,1,0,977.656,906,75000000.0,10000000.0,452846,1300000.0,536,16000000.0,4300000.0,86765,866115.0,103.362,60.6695,63.274,38.6497,35.15,44.99,151,Shaanxi
159398.0,西安市,吕梁市,1,1,444.62,906,75000000.0,10000000.0,452846,1300000.0,392,13000000.0,3200000.0,24553,644344.0,103.362,60.6695,86.1441,50.6243,35.15,28.09,3771,Shaanxi
56403.0,西安市,吴忠市,1,1,415.513,906,75000000.0,10000000.0,452846,1300000.0,143,5100000.0,2000000.0,13994,309621.0,103.362,60.6695,83.9011,38.0311,35.15,61.99,1987,Shaanxi
22118.0,西安市,呼和浩特市,1,1,738.695,906,75000000.0,10000000.0,452846,1300000.0,243,27000000.0,4000000.0,36607,535916.0,103.362,60.6695,81.6356,36.7938,35.15,24.81,85,Shaanxi
32000000.0,西安市,咸阳市,0,1,82.2743,906,75000000.0,10000000.0,452846,1300000.0,468,23000000.0,3500000.0,29145,656749.0,103.362,60.6695,111.155,65.6638,35.15,71.34,1165025,Shaanxi
642375.0,西安市,商丘市,1,0,625.88,906,75000000.0,10000000.0,452846,1300000.0,987,22000000.0,4600000.0,54374,853929.0,103.362,60.6695,100.054,61.1412,35.15,43.97,32268,Shaanxi
5400000.0,西安市,商洛市,0,0,112.772,906,75000000.0,10000000.0,452846,1300000.0,253,7600000.0,2100000.0,7257,381520.0,103.362,60.6695,64.7119,35.1638,35.15,43.3,190547,Shaanxi
6662.0,西安市,嘉兴市,1,0,1179.25,906,75000000.0,10000000.0,452846,1300000.0,356,44000000.0,4900000.0,202514,1000000.0,103.362,60.6695,66.2062,38.3051,35.15,46.2,47,Shaanxi
248845.0,西安市,嘉峪关市,1,1,1106.2,906,75000000.0,10000000.0,452846,1300000.0,21,2100000.0,277274.0,973,41249.0,103.362,60.6695,82.209,27.2853,35.15,51.86,15534,Shaanxi
519.0,西安市,四平市,1,0,1653.46,906,75000000.0,10000000.0,452846,1300000.0,320,9400000.0,3000000.0,6956,414471.0,103.362,60.6695,69.1441,37.9689,35.15,52.11,22,Shaanxi
329010.0,西安市,固原市,1,1,305.338,906,75000000.0,10000000.0,452846,1300000.0,151,2700000.0,2300000.0,6822,391610.0,103.362,60.6695,80.1412,34.0678,35.15,27.41,11467,Shaanxi
58910.0,西安市,大庆市,1,1,1851.16,906,75000000.0,10000000.0,452846,1300000.0,273,27000000.0,2900000.0,4971,439536.0,103.362,60.6695,51.2232,26.6243,35.15,62.09,1968,Shaanxi
1200000.0,西安市,天水市,1,1,282.147,906,75000000.0,10000000.0,452846,1300000.0,371,6000000.0,2800000.0,12025,590652.0,103.362,60.6695,66.8559,35.0989,35.15,40.14,39217,Shaanxi
739.0,西安市,娄底市,1,0,752.868,906,75000000.0,10000000.0,452846,1300000.0,454,14000000.0,2800000.0,11932,493858.0,103.362,60.6695,58.3277,30.3023,35.15,52.31,23,Shaanxi
3188.0,西安市,宁德市,1,0,1291.83,906,75000000.0,10000000.0,452846,1300000.0,351,18000000.0,3000000.0,25757,558140.0,103.362,60.6695,47.0508,24.1299,35.15,51.17,223,Shaanxi
5912.0,西安市,宁波市,1,0,1281.98,906,75000000.0,10000000.0,452846,1300000.0,597,98000000.0,14000000.0,587880,2100000.0,103.362,60.6695,56.2994,31.7316,35.15,49.53,78,Shaanxi
2282.0,西安市,安庆市,1,0,814.806,906,75000000.0,10000000.0,452846,1300000.0,531,17000000.0,3700000.0,95817,714367.0,103.362,60.6695,71.5678,43.7316,35.15,43.69,129,Shaanxi
3000000.0,西安市,安康市,0,0,148.081,906,75000000.0,10000000.0,452846,1300000.0,305,9700000.0,2700000.0,12862,605572.0,103.362,60.6695,61.3051,35.3051,35.15,43.51,108193,Shaanxi
20308.0,西安市,安阳市,1,0,533.657,906,75000000.0,10000000.0,452846,1300000.0,624,22000000.0,3200000.0,43210,695155.0,103.362,60.6695,114.124,72.3559,35.15,45.1,1327,Shaanxi
1160.0,西安市,安顺市,1,0,940.365,906,75000000.0,10000000.0,452846,1300000.0,301,8000000.0,2600000.0,26357,476345.0,103.362,60.6695,50.1017,29.7571,35.15,38.83,75,Shaanxi
516947.0,西安市,定西市,1,1,405.842,906,75000000.0,10000000.0,452846,1300000.0,303,3300000.0,2200000.0,9309,483714.0,103.362,60.6695,78.6469,39.6723,35.15,29.63,16543,Shaanxi
2674.0,西安市,宜宾市,1,0,725.662,906,75000000.0,10000000.0,452846,1300000.0,555,18000000.0,3700000.0,29251,728467.0,103.362,60.6695,75.2571,49.6384,35.15,51.06,134,Shaanxi
2068.0,西安市,宜春市,1,0,867.282,906,75000000.0,10000000.0,452846,1300000.0,602,20000000.0,4800000.0,164296,906585.0,103.362,60.6695,64.6149,41.5203,35.15,37.67,39,Shaanxi
7600000.0,西安市,宝鸡市,0,1,147.062,906,75000000.0,10000000.0,452846,1300000.0,381,22000000.0,3000000.0,42777,598546.0,103.362,60.6695,86.6045,50.0847,35.15,66.26,261681,Shaanxi
2755.0,西安市,宣城市,1,0,1008.49,906,75000000.0,10000000.0,452846,1300000.0,280,12000000.0,2700000.0,112055,410386.0,103.362,60.6695,67.6695,42.8983,35.15,40.49,1389,Shaanxi
133860.0,西安市,宿州市,1,0,765.43,906,75000000.0,10000000.0,452846,1300000.0,656,15000000.0,3500000.0,39433,681240.0,103.362,60.6695,89.9661,56.887,35.15,38.42,11018,Shaanxi
115.0,西安市,宿迁市,1,0,885.073,906,75000000.0,10000000.0,452846,1300000.0,591,26000000.0,4200000.0,74948,718379.0,103.362,60.6695,84.7966,53.096,35.15,49.5,9,Shaanxi
225.0,西安市,岳阳市,1,0,696.369,906,75000000.0,10000000.0,452846,1300000.0,567,31000000.0,4900000.0,54559,650021.0,103.362,60.6695,70.0085,42.6808,35.15,38.93,22,Shaanxi
2481.0,西安市,崇左市,1,0,1307.21,906,75000000.0,10000000.0,452846,1300000.0,250,9100000.0,2200000.0,11033,344970.0,103.362,60.6695,52.8588,30.4209,35.15,47.77,12,Shaanxi
1942.0,西安市,巴彦淖尔市,1,1,799.452,906,75000000.0,10000000.0,452846,1300000.0,174,8100000.0,2500000.0,7707,278987.0,103.362,60.6695,75.7853,33.709,35.15,35.6,63,Shaanxi
19181.0,西安市,常州市,1,0,1038.12,906,75000000.0,10000000.0,452846,1300000.0,379,66000000.0,5500000.0,250894,978778.0,103.362,60.6695,66.2119,44.0791,35.15,46.36,725,Shaanxi
1779.0,西安市,常德市,1,0,588.102,906,75000000.0,10000000.0,452846,1300000.0,606,31000000.0,4900000.0,54747,685855.0,103.362,60.6695,66.0452,40.8616,35.15,47.57,12,Shaanxi
877837.0,西安市,平凉市,1,1,232.754,906,75000000.0,10000000.0,452846,1300000.0,234,3500000.0,1900000.0,5355,382906.0,103.362,60.6695,71.983,35.8785,35.15,23.72,30043,Shaanxi
456134.0,西安市,广元市,1,1,342.677,906,75000000.0,10000000.0,452846,1300000.0,303,7300000.0,2500000.0,9827,411449.0,103.362,60.6695,54.5734,25.7401,35.15,51.34,15598,Shaanxi
100440.0,西安市,广安市,1,0,450.355,906,75000000.0,10000000.0,452846,1300000.0,465,12000000.0,2600000.0,6111,589075.0,103.362,60.6695,63.1469,37.0085,35.15,44.92,2244,Shaanxi
343203.0,西安市,广州市,1,0,1290.23,906,75000000.0,10000000.0,452846,1300000.0,898,220000000.0,22000000.0,1700000,4000000.0,103.362,60.6695,56.4887,33.387,35.15,27.97,144039,Shaanxi
1100000.0,西安市,庆阳市,1,1,247.89,906,75000000.0,10000000.0,452846,1300000.0,270,5900000.0,2300000.0,13945,427411.0,103.362,60.6695,74.2825,32.678,35.15,51.88,45970,Shaanxi
2765.0,西安市,廊坊市,1,0,881.397,906,75000000.0,10000000.0,452846,1300000.0,474,29000000.0,5800000.0,66840,969083.0,103.362,60.6695,87.226,50.9718,35.15,38.63,29,Shaanxi
5000000.0,西安市,延安市,0,1,257.496,906,75000000.0,10000000.0,452846,1300000.0,238,13000000.0,3500000.0,21197,532299.0,103.362,60.6695,73.404,35.3559,35.15,43.17,173378,Shaanxi
419699.0,西安市,开封市,1,0,521.907,906,75000000.0,10000000.0,452846,1300000.0,559,19000000.0,3300000.0,33187,567787.0,103.362,60.6695,107.845,64.6751,35.15,34.99,17661,Shaanxi
466159.0,西安市,张掖市,1,1,942.681,906,75000000.0,10000000.0,452846,1300000.0,131,3800000.0,1600000.0,6798,234646.0,103.362,60.6695,80.3814,36.0339,35.15,23.36,24821,Shaanxi
83301.0,西安市,徐州市,1,0,790.32,906,75000000.0,10000000.0,452846,1300000.0,1039,66000000.0,8300000.0,215540,1700000.0,103.362,60.6695,101.548,65.2938,35.15,43.2,2589,Shaanxi
1144.0,西安市,德州市,1,0,774.381,906,75000000.0,10000000.0,452846,1300000.0,595,31000000.0,3600000.0,51520,684171.0,103.362,60.6695,97.8559,54.4124,35.15,49.7,43,Shaanxi
231555.0,西安市,德阳市,1,1,519.623,906,75000000.0,10000000.0,452846,1300000.0,388,20000000.0,2400000.0,21105,362272.0,103.362,60.6695,72.4407,41.4576,35.15,49.48,10626,Shaanxi
2150.0,西安市,怀化市,1,0,735.052,906,75000000.0,10000000.0,452846,1300000.0,522,14000000.0,4100000.0,43841,699040.0,103.362,60.6695,62.0791,33.1384,35.15,19.88,107,Shaanxi
14978.0,西安市,惠州市,1,0,1337.39,906,75000000.0,10000000.0,452846,1300000.0,369,38000000.0,5500000.0,258472,1100000.0,103.362,60.6695,49.9831,26.6045,35.15,56.85,40,Shaanxi
4000000.0,西安市,成都市,1,1,590.468,906,75000000.0,10000000.0,452846,1300000.0,1435,140000000.0,18000000.0,532565,2500000.0,103.362,60.6695,73.9153,46.9237,35.15,43.92,200897,Shaanxi
8870.0,西安市,扬州市,1,0,990.119,906,75000000.0,10000000.0,452846,1300000.0,460,51000000.0,5100000.0,149805,903569.0,103.362,60.6695,79.2373,46.4266,35.15,47.9,241,Shaanxi
2045.0,西安市,承德市,1,1,1083.01,906,75000000.0,10000000.0,452846,1300000.0,380,15000000.0,3400000.0,21410,663827.0,103.362,60.6695,70.3164,31.2062,35.15,45.97,40,Shaanxi
2045.0,西安市,抚州市,1,0,1030.16,906,75000000.0,10000000.0,452846,1300000.0,431,14000000.0,3600000.0,78134,622552.0,103.362,60.6695,57.9915,35.452,35.15,46.5,110,Shaanxi
310243.0,西安市,拉萨市,1,1,1711.84,906,75000000.0,10000000.0,452846,1300000.0,54,4800000.0,2600000.0,32940,434622.0,103.362,60.6695,52.5565,15.7853,35.15,33.09,11033,Shaanxi
2897.0,西安市,攀枝花市,1,0,1053.5,906,75000000.0,10000000.0,452846,1300000.0,109,11000000.0,1400000.0,13573,249453.0,103.362,60.6695,57.0989,33.0141,35.15,65.1,16,Shaanxi
539.0,西安市,新余市,1,0,899.885,906,75000000.0,10000000.0,452846,1300000.0,122,11000000.0,1600000.0,25604,212330.0,103.362,60.6695,61.0932,37.3136,35.15,52.82,41,Shaanxi
21242.0,西安市,无锡市,1,0,1080.87,906,75000000.0,10000000.0,452846,1300000.0,493,110000000.0,9900000.0,422110,1500000.0,103.362,60.6695,72.3559,42.1977,35.15,41.33,845,Shaanxi
2372.0,西安市,日照市,1,0,941.539,906,75000000.0,10000000.0,452846,1300000.0,304,20000000.0,2300000.0,41375,484538.0,103.362,60.6695,76.8446,41.1638,35.15,50.06,50,Shaanxi
100743.0,西安市,昆明市,1,0,1125.02,906,75000000.0,10000000.0,452846,1300000.0,563,49000000.0,7800000.0,168930,1200000.0,103.362,60.6695,48.9322,26.6921,35.15,38.71,4888,Shaanxi
429342.0,西安市,晋中市,1,1,508.218,906,75000000.0,10000000.0,452846,1300000.0,332,13000000.0,2800000.0,24569,488690.0,103.362,60.6695,92.6299,52.7938,35.15,31.95,7118,Shaanxi
5474.0,西安市,普洱市,1,0,1454.55,906,75000000.0,10000000.0,452846,1300000.0,253,6200000.0,2700000.0,15395,478032.0,103.362,60.6695,38.678,17.9633,35.15,39.75,267,Shaanxi
1368.0,西安市,景德镇市,1,0,956.18,906,75000000.0,10000000.0,452846,1300000.0,169,7900000.0,1900000.0,39606,278696.0,103.362,60.6695,50.4972,28.791,35.15,44.54,55,Shaanxi
2361.0,西安市,曲靖市,1,0,1043.64,906,75000000.0,10000000.0,452846,1300000.0,661,19000000.0,4400000.0,27744,1100000.0,103.362,60.6695,51.0847,27.4237,35.15,47.4,17,Shaanxi
660.0,西安市,朝阳市,1,0,1248.38,906,75000000.0,10000000.0,452846,1300000.0,336,7600000.0,2300000.0,3797,375108.0,103.362,60.6695,74.7062,38.3814,35.15,30.65,15,Shaanxi
2995.0,西安市,本溪市,1,0,1553.69,906,75000000.0,10000000.0,452846,1300000.0,148,7800000.0,1400000.0,4933,190208.0,103.362,60.6695,60.7288,32.904,35.15,47.92,51,Shaanxi
520.0,西安市,来宾市,1,0,1144.91,906,75000000.0,10000000.0,452846,1300000.0,268,6600000.0,1800000.0,2532,311471.0,103.362,60.6695,62.2514,38.9802,35.15,34.75,18,Shaanxi
124076.0,西安市,杭州市,1,0,1101.07,906,75000000.0,10000000.0,452846,1300000.0,754,130000000.0,15000000.0,923236,2800000.0,103.362,60.6695,64.3814,37.3701,35.15,33.6,5143,Shaanxi
